ObjectID,datetime,PM2.5,AQI,latitude,longitude,,,,
1442,12/20/19 7:00,12.69571429,52,34.089773,-117.697161,,,,
1634,12/20/19 7:00,11.075,46,34.114777,-117.747759,,,,
1826,12/20/19 7:00,10.91142857,45,34.101792,-117.709791,,,,
2018,12/20/19 7:00,1.2775,5,34.136145,-117.659406,,,,
190,12/20/19 7:15,17.616875,63,34.072166,-117.749625,,,,
382,12/20/19 7:15,7.758125,32,34.117691,-117.746524,,,,
574,12/20/19 7:15,12.55125,52,34.104089,-117.746679,,,,
766,12/20/19 7:15,17.66785714,63,34.104334,-117.743445,,,,
958,12/20/19 7:15,6.697857143,28,34.125368,-117.726098,,,,
1150,12/20/19 7:15,0.75,3,34.142913,-117.672854,,,,
1342,12/20/19 7:15,9.088392857,38,34.106646,-117.72357,,,,
1443,12/20/19 7:15,13.76125,54,34.089773,-117.697161,,,,
1635,12/20/19 7:15,8.688571429,36,34.114777,-117.747759,,,,
1827,12/20/19 7:15,11.215625,47,34.101792,-117.709791,,,,
2019,12/20/19 7:15,0.407857143,2,34.136145,-117.659406,,,,
191,12/20/19 7:30,15.48,58,34.072166,-117.749625,,,,
383,12/20/19 7:30,8.462142857,35,34.117691,-117.746524,,,,
575,12/20/19 7:30,12.78714286,52,34.104089,-117.746679,,,,
767,12/20/19 7:30,17.986875,63,34.104334,-117.743445,,,,
959,12/20/19 7:30,5.7475,24,34.125368,-117.726098,,,,
1151,12/20/19 7:30,0.64375,3,34.142913,-117.672854,,,,
1343,12/20/19 7:30,6.572767857,27,34.106646,-117.72357,,,,
1444,12/20/19 7:30,13.52928571,54,34.089773,-117.697161,,,,
1636,12/20/19 7:30,8.550267857,36,34.114777,-117.747759,,,,
1828,12/20/19 7:30,9.251428571,39,34.101792,-117.709791,,,,
2020,12/20/19 7:30,0.321875,1,34.136145,-117.659406,,,,
192,12/20/19 7:45,15.365625,58,34.072166,-117.749625,,,,
384,12/20/19 7:45,6.741875,28,34.117691,-117.746524,,,,
576,12/20/19 7:45,12.495,52,34.104089,-117.746679,,,,
768,12/20/19 7:45,17.06714286,61,34.104334,-117.743445,,,,
960,12/20/19 7:45,6.421428571,27,34.125368,-117.726098,,,,
1152,12/20/19 7:45,0.849285714,4,34.142913,-117.672854,,,,
1344,12/20/19 7:45,5.603125,23,34.106646,-117.72357,,,,
1445,12/20/19 7:45,13.39,54,34.089773,-117.697161,,,,
1637,12/20/19 7:45,7.867678571,33,34.114777,-117.747759,,,,
1829,12/20/19 7:45,7.79625,32,34.101792,-117.709791,,,,
2021,12/20/19 7:45,0.059285714,0,34.136145,-117.659406,,,,
